Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSMUSG00000018567,Gabarap,FBgn0038539,Atg8b,Opisthokonta,ortholog_many2many,76.9231,75,0
ENSMUSG00000095824,Gm13697,FBgn0086707,ncm,Bilateria,ortholog_one2many,52.8916,33.0075,1
ENSMUSG00000027395,Polr1b,FBgn0003278,RpI135,Bilateria,ortholog_one2one,45.1982,45.4384,1
ENSMUSG00000079247,Gm13691,FBgn0086707,ncm,Bilateria,ortholog_one2many,52.8916,33.0075,1
ENSMUSG00000028328,Tmod1,FBgn0082582,tmod,Bilateria,ortholog_one2many,27.8552,17.6367,0
ENSMUSG00000031068,Glrx3,FBgn0032509,CG6523,Bilateria,ortholog_one2one,27.5401,47.6852,1
ENSMUSG00000030768,Disp1,FBgn0029088,disp,Opisthokonta,ortholog_many2many,24.7206,30.8703,0
ENSMUSG00000030768,Disp1,FBgn0003892,ptc,Opisthokonta,ortholog_many2many,8.41552,9.95334,0
ENSMUSG00000030768,Disp1,FBgn0262867,Ptr,Opisthokonta,ortholog_many2many,9.00723,11.7194,0
ENSMUSG00000028330,Ncbp1,FBgn0022942,Cbp80,Bilateria,ortholog_one2one,57.4684,56.75,1
ENSMUSG00000078619,Smarcd2,FBgn0035370,Non2,Opisthokonta,ortholog_many2many,5.27307,11.4754,0
ENSMUSG00000028329,Xpa,FBgn0004832,Xpac,Bilateria,ortholog_one2one,37.276,35.1351,1
ENSMUSG00000029135,Fosl2,FBgn0028550,Atf3,Bilateria,ortholog_one2many,14.7239,6.97674,0
ENSMUSG00000084234,4933405O20Rik,FBgn0039358,CG5028,Bilateria,ortholog_many2many,42.9293,42.2886,1
ENSMUSG00000084234,4933405O20Rik,FBgn0034105,CG7755,Bilateria,ortholog_many2many,23.4848,24.6032,0
ENSMUSG00000041769,Ppp2r2d,FBgn0004889,tws,Bilateria,ortholog_one2many,77.0419,69.9399,1
ENSMUSG00000028331,Trmo,FBgn0033229,CG12822,Bilateria,ortholog_one2one,25.4098,30.0971,1
ENSMUSG00000028333,Anp32b,FBgn0034282,Mapmodulin,Bilateria,ortholog_one2many,44.4853,33.3333,1
ENSMUSG00000028334,Nans,FBgn0038045,NANS,Bilateria,ortholog_one2one,48.468,46.7742,1
ENSMUSG00000056050,Mia3,FBgn0286898,Tango1,Bilateria,ortholog_one2many,12.9016,17.4126,0
ENSMUSG00000090071,Cdk5r2,FBgn0027491,Cdk5alpha,Bilateria,ortholog_one2many,34.9594,27.3305,1
ENSMUSG00000028337,Coro2a,FBgn0265935,coro,Bilateria,ortholog_many2many,35.7274,36.2617,0
ENSMUSG00000065616,Mir375,FBgn0262177,mir-375,Bilateria,ortholog_one2one,37.5,26.3736,1
ENSMUSG00000047021,Cfap65,FBgn0005612,Sox14,Bilateria,ortholog_many2many,3.46508,9.56652,0
ENSMUSG00000047021,Cfap65,FBgn0036411,Sox21a,Bilateria,ortholog_many2many,2.70709,12.285,0
ENSMUSG00000040731,Eif4h,FBgn0262734,eIF4H1,Bilateria,ortholog_one2many,28.629,18.299,0
ENSMUSG00000040731,Eif4h,FBgn0039797,eIF4H2,Bilateria,ortholog_one2many,23.3871,12.6362,0
ENSMUSG00000001248,Gramd1a,FBgn0085423,GramD1B,Opisthokonta,ortholog_one2many,31.4404,18.1745,0
ENSMUSG00000039809,Gabbr2,FBgn0027575,GABA-B-R2,Bilateria,ortholog_many2many,37.9787,29.1667,0
ENSMUSG00000033159,Cnppd1,FBgn0058191,CG40191,Bilateria,ortholog_one2one,22.3587,22.9798,0
ENSMUSG00000027397,Slc20a1,FBgn0260795,NaPi-III,Bilateria,ortholog_one2many,40.2349,41.0795,1
ENSMUSG00000039774,Galnt12,FBgn0031681,Pgant5,Bilateria,ortholog_many2many,37.6736,34.4444,0
ENSMUSG00000039774,Galnt12,FBgn0050463,Pgant9,Bilateria,ortholog_many2many,37.8472,33.5385,0
ENSMUSG00000029134,Plb1,FBgn0036939,CG7365,Bilateria,ortholog_one2many,8.86333,30.8962,0
ENSMUSG00000029134,Plb1,FBgn0031735,CG11029,Bilateria,ortholog_one2many,8.93099,29.5302,0
ENSMUSG00000059439,Bcas3,FBgn0266019,rudhira,Bilateria,ortholog_one2one,37.0095,16.1425,0
ENSMUSG00000010911,Apip,FBgn0030518,CG11134,Bilateria,ortholog_one2one,61.8257,65.6388,1
ENSMUSG00000032997,Chpf,FBgn0263005,CG43313,Bilateria,ortholog_one2many,27.5194,26.0073,1
ENSMUSG00000026211,Obsl1,FBgn0259735,mtgo,Bilateria,ortholog_one2many,7.03991,6.1531,0
ENSMUSG00000017664,Slc35c2,FBgn0035449,CG14971,Bilateria,ortholog_one2one,37.9121,29.4243,1
ENSMUSG00000051703,Tmem198,FBgn0031065,CG14234,Bilateria,ortholog_one2many,25.5556,23.4097,0
ENSMUSG00000039740,Alg2,FBgn0035401,Alg2,Bilateria,ortholog_one2one,49.8795,48.8208,1
ENSMUSG00000026213,Stk11ip,FBgn0031752,CG9044,Bilateria,ortholog_one2one,22.8545,18.5888,0
ENSMUSG00000028341,Nr4a3,FBgn0014859,Hr38,Bilateria,ortholog_one2many,42.7702,26.0668,1
ENSMUSG00000020448,Rnf185,FBgn0052847,CG32847,Bilateria,ortholog_many2many,31.5789,43.9024,1
ENSMUSG00000020448,Rnf185,FBgn0030693,CG8974,Bilateria,ortholog_many2many,50.8772,41.8773,1
ENSMUSG00000020448,Rnf185,FBgn0052581,CG32581,Bilateria,ortholog_many2many,46.4912,37.4558,1
ENSMUSG00000061455,Stx17,FBgn0035540,Syx17,Bilateria,ortholog_one2one,31.5615,27.4566,1
ENSMUSG00000030500,Slc17a6,FBgn0028513,CG9254,Opisthokonta,ortholog_many2many,24.2268,29.3139,0
ENSMUSG00000030500,Slc17a6,FBgn0010497,dmGlut,Opisthokonta,ortholog_many2many,25.4296,29.8387,0
ENSMUSG00000030500,Slc17a6,FBgn0024315,Picot,Opisthokonta,ortholog_many2many,27.4914,30.2457,0
ENSMUSG00000030500,Slc17a6,FBgn0029727,CG6978,Opisthokonta,ortholog_many2many,26.1168,31.7328,0
ENSMUSG00000030500,Slc17a6,FBgn0031424,VGlut,Opisthokonta,ortholog_many2many,46.2199,42.5633,0
ENSMUSG00000028343,Erp44,FBgn0037498,CG10029,Bilateria,ortholog_one2many,40.8867,40.4878,1
ENSMUSG00000028343,Erp44,FBgn0030734,CG9911,Bilateria,ortholog_one2many,48.2759,47.5728,1
ENSMUSG00000027082,Tfpi,FBgn0035833,CG7565,Bilateria,ortholog_one2many,10.4575,2.99345,0
ENSMUSG00000020888,Dvl2,FBgn0000499,dsh,Bilateria,ortholog_one2many,38.8587,45.9069,1
ENSMUSG00000014956,Ppp1cb,FBgn0000711,flw,Bilateria,ortholog_one2many,89.9083,63.7744,0
ENSMUSG00000014956,Ppp1cb,FBgn0005779,PpD6,Bilateria,ortholog_one2many,53.5168,52.0833,0
ENSMUSG00000014956,Ppp1cb,FBgn0025573,PpN58A,Bilateria,ortholog_one2many,56.5749,57.0988,0
ENSMUSG00000006576,Slc4a3,FBgn0259111,Ndae1,Bilateria,ortholog_many2many,29.0954,30,0
ENSMUSG00000006576,Slc4a3,FBgn0036043,Ae2,Bilateria,ortholog_many2many,38.8753,37.6183,0
ENSMUSG00000028345,Tex10,FBgn0029999,CG1575,Bilateria,ortholog_one2one,19.181,27.9435,0
ENSMUSG00000041670,Rims1,FBgn0053547,Rim,Bilateria,ortholog_one2many,32.533,19.371,0
ENSMUSG00000027187,Cat,FBgn0000261,Cat,Bilateria,ortholog_one2many,62.8083,65.415,1
ENSMUSG00000027187,Cat,FBgn0032061,CG9314,Bilateria,ortholog_one2many,55.408,57.7075,1
ENSMUSG00000032737,Inppl1,FBgn0034691,Synj,Opisthokonta,ortholog_many2many,12.8878,13.3005,0
ENSMUSG00000034579,Pla2g3,FBgn0050503,CG30503,Bilateria,ortholog_many2many,9.72222,28.3237,0
ENSMUSG00000034579,Pla2g3,FBgn0033170,sPLA2,Bilateria,ortholog_many2many,8.73016,23.6559,0
ENSMUSG00000034579,Pla2g3,FBgn0030013,GIIIspla2,Bilateria,ortholog_many2many,14.881,34.5622,0
ENSMUSG00000000093,Tbx2,FBgn0266083,ocm,Bilateria,ortholog_many2many,21.097,6.89655,0
ENSMUSG00000000093,Tbx2,FBgn0016660,H15,Bilateria,ortholog_many2many,18.4248,19.8485,0
ENSMUSG00000000093,Tbx2,FBgn0261963,mid,Bilateria,ortholog_many2many,18.2841,22.4138,0
ENSMUSG00000063446,Plppr1,FBgn0037341,CG12746,Opisthokonta,ortholog_many2many,13.8462,12.3967,0
ENSMUSG00000063446,Plppr1,FBgn0037166,CG11426,Opisthokonta,ortholog_many2many,20,19.1176,0
ENSMUSG00000063446,Plppr1,FBgn0037163,laza,Opisthokonta,ortholog_many2many,20,19.4611,0
ENSMUSG00000063446,Plppr1,FBgn0016078,wun,Opisthokonta,ortholog_many2many,20.3077,17.4142,0
ENSMUSG00000063446,Plppr1,FBgn0041087,wun2,Opisthokonta,ortholog_many2many,20.9231,19.4286,0
ENSMUSG00000063446,Plppr1,FBgn0037167,CG11425,Opisthokonta,ortholog_many2many,19.3846,20.6557,0
ENSMUSG00000063446,Plppr1,FBgn0037164,CG11438,Opisthokonta,ortholog_many2many,20.9231,19.9413,0
ENSMUSG00000063446,Plppr1,FBgn0037165,CG11437,Opisthokonta,ortholog_many2many,21.8462,23.2787,0
ENSMUSG00000000094,Tbx4,FBgn0266083,ocm,Bilateria,ortholog_many2many,21.9203,5.56322,0
ENSMUSG00000000094,Tbx4,FBgn0016660,H15,Bilateria,ortholog_many2many,21.0145,17.5758,0
ENSMUSG00000000094,Tbx4,FBgn0261963,mid,Bilateria,ortholog_many2many,21.3768,20.3448,0
ENSMUSG00000034570,Inpp5j,FBgn0038890,CG7956,Opisthokonta,ortholog_many2many,7.27817,6.39229,0
ENSMUSG00000034570,Inpp5j,FBgn0034179,CG6805,Opisthokonta,ortholog_many2many,12.0638,33.8936,0
ENSMUSG00000034570,Inpp5j,FBgn0030761,CG9784,Opisthokonta,ortholog_many2many,13.9581,26.975,0
ENSMUSG00000034570,Inpp5j,FBgn0034691,Synj,Opisthokonta,ortholog_many2many,14.3569,11.8227,0
ENSMUSG00000044018,Mrpl50,FBgn0028648,mRpL50,Bilateria,ortholog_one2one,27.673,23.2804,0
ENSMUSG00000028307,Aldob,FBgn0000064,Ald1,Bilateria,ortholog_many2many,62.6374,62.8099,1
ENSMUSG00000028307,Aldob,FBgn0039425,Ald2,Bilateria,ortholog_many2many,50.5494,50.5494,1
ENSMUSG00000028309,Rnf20,FBgn0086694,Bre1,Bilateria,ortholog_one2many,46.2487,43.1034,1
ENSMUSG00000060985,Tdrd5,FBgn0263974,qin,Bilateria,ortholog_one2one,17.1154,9.58535,0
ENSMUSG00000040532,Abhd11,FBgn0265271,CG14717,Bilateria,ortholog_one2many,25.0814,25.1634,1
ENSMUSG00000040532,Abhd11,FBgn0029942,CG2059,Bilateria,ortholog_one2many,31.9218,31.8182,1
ENSMUSG00000007207,Stx1a,FBgn0013343,Syx1A,Bilateria,ortholog_one2many,68.75,66.8919,1
ENSMUSG00000075702,Selenom,FBgn0036745,CG7484,Bilateria,ortholog_one2many,11.0345,8.98876,0
ENSMUSG00000030880,Polr3e,FBgn0028402,Sin,Bilateria,ortholog_one2one,22.2535,32.5103,0
ENSMUSG00000018574,Acadvl,FBgn0034432,CG7461,Bilateria,ortholog_one2one,52.439,54.8644,1
ENSMUSG00000078193,Gm2000,FBgn0029785,RpL35,Bilateria,ortholog_one2many,65.0406,65.0406,0
ENSMUSG00000026600,Soat1,FBgn0037612,CG8112,Bilateria,ortholog_one2many,35,33.8104,1
ENSMUSG00000005378,Bud23,FBgn0037543,CG10903,Bilateria,ortholog_one2one,54.8043,55.7971,1
ENSMUSG00000039579,Grin3a,FBgn0035604,Ir64a,Bilateria,ortholog_many2many,10.0441,13.2712,0
ENSMUSG00000039579,Grin3a,FBgn0037501,Ir84a,Bilateria,ortholog_many2many,7.57709,13.354,0
ENSMUSG00000039579,Grin3a,FBgn0036829,Ir75d,Bilateria,ortholog_many2many,8.89868,14.963,0
ENSMUSG00000039579,Grin3a,FBgn0053513,Nmdar2,Bilateria,ortholog_many2many,18.8546,19.7599,0
ENSMUSG00000039579,Grin3a,FBgn0034994,Ir60a,Bilateria,ortholog_many2many,10.4846,16.6201,0
ENSMUSG00000039579,Grin3a,FBgn0259683,Ir40a,Bilateria,ortholog_many2many,8.28194,12.8415,0
ENSMUSG00000039579,Grin3a,FBgn0036150,Ir68a,Bilateria,ortholog_many2many,8.72247,14.0625,0
ENSMUSG00000039579,Grin3a,FBgn0029968,Ir7g,Bilateria,ortholog_many2many,7.7533,14.4975,0
ENSMUSG00000039579,Grin3a,FBgn0259189,Ir7e,Bilateria,ortholog_many2many,7.6652,14.3092,0
ENSMUSG00000039579,Grin3a,FBgn0029966,Ir7c,Bilateria,ortholog_many2many,10.2203,18.56,0
ENSMUSG00000039579,Grin3a,FBgn0037630,Ir85a,Bilateria,ortholog_many2many,9.95595,18.6777,0
ENSMUSG00000039579,Grin3a,FBgn0040849,Ir41a,Bilateria,ortholog_many2many,7.22467,12.6543,0
ENSMUSG00000039579,Grin3a,FBgn0260874,Ir76a,Bilateria,ortholog_many2many,8.54626,15.0155,0
ENSMUSG00000039579,Grin3a,FBgn0038789,Ir92a,Bilateria,ortholog_many2many,9.07489,15.1917,0
ENSMUSG00000039579,Grin3a,FBgn0036250,Ir68b,Bilateria,ortholog_many2many,10.6608,19.0551,0
ENSMUSG00000039579,Grin3a,FBgn0261402,Ir75b,Bilateria,ortholog_many2many,7.84141,14.7107,0
ENSMUSG00000039579,Grin3a,FBgn0036757,Ir75a,Bilateria,ortholog_many2many,7.48899,13.5135,0
ENSMUSG00000039579,Grin3a,FBgn0261401,Ir75c,Bilateria,ortholog_many2many,8.01762,14.6067,0
ENSMUSG00000039579,Grin3a,FBgn0031634,Ir25a,Bilateria,ortholog_many2many,12.1586,14.5723,0
ENSMUSG00000039579,Grin3a,FBgn0051201,GluRIIE,Bilateria,ortholog_many2many,12.0705,15.2731,0
ENSMUSG00000039579,Grin3a,FBgn0038840,Grik,Bilateria,ortholog_many2many,12.6872,15.8765,0
ENSMUSG00000039579,Grin3a,FBgn0028422,GluRIID,Bilateria,ortholog_many2many,13.2159,16.6297,0
ENSMUSG00000039579,Grin3a,FBgn0039927,CG11155,Bilateria,ortholog_many2many,15.6828,19.5604,0
ENSMUSG00000039579,Grin3a,FBgn0039916,Ekar,Bilateria,ortholog_many2many,14.5374,18.3537,0
ENSMUSG00000039579,Grin3a,FBgn0264000,GluRIB,Bilateria,ortholog_many2many,14.978,14.3824,0
ENSMUSG00000039579,Grin3a,FBgn0004619,GluRIA,Bilateria,ortholog_many2many,13.4802,15.439,0
ENSMUSG00000039579,Grin3a,FBgn0004620,GluRIIA,Bilateria,ortholog_many2many,13.8326,17.3098,0
ENSMUSG00000039579,Grin3a,FBgn0046113,GluRIIC,Bilateria,ortholog_many2many,13.0396,15.7447,0
ENSMUSG00000039579,Grin3a,FBgn0020429,GluRIIB,Bilateria,ortholog_many2many,13.6564,16.977,0
ENSMUSG00000039579,Grin3a,FBgn0026255,clumsy,Bilateria,ortholog_many2many,14.2731,16.1677,0
ENSMUSG00000039579,Grin3a,FBgn0029965,Ir7b,Bilateria,ortholog_many2many,9.163,15.8779,0
ENSMUSG00000039579,Grin3a,FBgn0259193,Ir94d,Bilateria,ortholog_many2many,5.90308,11.2985,0
ENSMUSG00000039579,Grin3a,FBgn0036937,Ir76b,Bilateria,ortholog_many2many,10.3965,18.5535,0
ENSMUSG00000039579,Grin3a,FBgn0259215,Ir93a,Bilateria,ortholog_many2many,10.3965,13.5945,0
ENSMUSG00000032724,Abtb2,FBgn0030228,BTBD9,Bilateria,ortholog_many2many,5.85938,8.31025,0
ENSMUSG00000032724,Abtb2,FBgn0262871,lute,Bilateria,ortholog_many2many,10.6445,14.8299,0
ENSMUSG00000032724,Abtb2,FBgn0031098,CG17068,Bilateria,ortholog_many2many,7.42188,10.951,0
ENSMUSG00000028310,Ppp3r2,FBgn0025642,CG32812,Opisthokonta,ortholog_many2many,21.7877,17.3333,0
ENSMUSG00000028310,Ppp3r2,FBgn0038186,CG14362,Opisthokonta,ortholog_many2many,25.6983,22.3301,0
ENSMUSG00000028310,Ppp3r2,FBgn0037358,elm,Opisthokonta,ortholog_many2many,34.6369,32.8042,0
ENSMUSG00000028310,Ppp3r2,FBgn0034558,Cib2,Opisthokonta,ortholog_many2many,33.5196,31.746,0
ENSMUSG00000028312,Smc2,FBgn0027783,SMC2,Bilateria,ortholog_one2one,40.4702,40.8821,1
ENSMUSG00000040548,Tex2,FBgn0264305,CG43783,Opisthokonta,ortholog_one2one,25.9752,23.4776,0
ENSMUSG00000030878,Cdr2,FBgn0032876,Cen,Bilateria,ortholog_one2many,23.5165,13.5443,0
ENSMUSG00000018068,Ints2,FBgn0030858,IntS2,Bilateria,ortholog_one2one,36.394,39.457,1
ENSMUSG00000061118,Dnajc30,FBgn0287183,l(3)80Fg,Opisthokonta,ortholog_many2many,15.9817,4.48718,0
ENSMUSG00000061118,Dnajc30,FBgn0037718,P58IPK,Opisthokonta,ortholog_many2many,12.3288,5.42169,0
ENSMUSG00000061118,Dnajc30,FBgn0037051,CG10565,Opisthokonta,ortholog_many2many,15.0685,5.10836,0
ENSMUSG00000061118,Dnajc30,FBgn0027599,CG2790,Opisthokonta,ortholog_many2many,18.7215,7.59259,0
ENSMUSG00000061118,Dnajc30,FBgn0032586,Tpr2,Opisthokonta,ortholog_many2many,15.0685,6.49606,0
ENSMUSG00000025477,Inpp5a,FBgn0259178,5PtaseI,Bilateria,ortholog_one2one,44.3128,26.7525,1
ENSMUSG00000005373,Mlxipl,FBgn0032940,Mondo,Bilateria,ortholog_many2many,28.0093,21.6265,0
ENSMUSG00000034297,Med13,FBgn0003415,skd,Bilateria,ortholog_one2many,33.7632,26.4812,1
ENSMUSG00000070645,Ren1,FBgn0032304,CG17134,Opisthokonta,ortholog_many2many,38.3085,39.3862,0
ENSMUSG00000070645,Ren1,FBgn0032303,CG6508,Opisthokonta,ortholog_many2many,35.8209,34.0426,0
ENSMUSG00000070645,Ren1,FBgn0032049,Bace,Opisthokonta,ortholog_many2many,36.8159,39.7849,0
ENSMUSG00000070645,Ren1,FBgn0053128,CG33128,Opisthokonta,ortholog_many2many,33.0846,32.8395,0
ENSMUSG00000028314,Toporsl,FBgn0035617,l(3)psg2,Bilateria,ortholog_many2many,11.1274,3.93987,0
ENSMUSG00000028314,Toporsl,FBgn0034411,CG18605,Bilateria,ortholog_many2many,7.61347,12.5301,0
ENSMUSG00000028314,Toporsl,FBgn0267351,Topors,Bilateria,ortholog_many2many,10.1025,6.6474,0
ENSMUSG00000070644,Etnk2,FBgn0000536,eas,Bilateria,ortholog_one2many,43.6364,33.9394,1
ENSMUSG00000041309,Nkx6-2,FBgn0287186,scro,Bilateria,ortholog_many2many,18.0505,10.6838,0
ENSMUSG00000041309,Nkx6-2,FBgn0024321,NK7.1,Bilateria,ortholog_many2many,35.0181,13.4535,0
ENSMUSG00000015242,Nipsnap3a,FBgn0030724,Nipsnap,Bilateria,ortholog_one2many,20.6478,18.6813,0
ENSMUSG00000020521,Rnft1,FBgn0039150,CG13605,Bilateria,ortholog_one2many,27.8481,16.4425,0
ENSMUSG00000070643,Sox13,FBgn0039938,Sox102F,Bilateria,ortholog_many2many,24.3067,24.11,0
ENSMUSG00000070643,Sox13,FBgn0005612,Sox14,Bilateria,ortholog_many2many,10.4405,9.56652,0
ENSMUSG00000070643,Sox13,FBgn0036411,Sox21a,Bilateria,ortholog_many2many,8.80914,13.2678,0
ENSMUSG00000015247,Nipsnap3b,FBgn0030724,Nipsnap,Bilateria,ortholog_one2many,21.8623,19.7802,0
ENSMUSG00000020516,Rps6kb1,FBgn0020412,JIL-1,Opisthokonta,ortholog_many2many,33.9048,14.7473,0
ENSMUSG00000020516,Rps6kb1,FBgn0283472,S6k,Opisthokonta,ortholog_many2many,55.619,59.5918,0
ENSMUSG00000015243,Abca1,FBgn0028539,Eato,Bilateria,ortholog_many2many,18.3989,26.0488,0
ENSMUSG00000015243,Abca1,FBgn0034493,CG8908,Bilateria,ortholog_many2many,18.8854,26.2608,0
ENSMUSG00000059555,Tor4a,FBgn0025615,Torsin,Bilateria,ortholog_one2many,16.4319,20.5882,0
ENSMUSG00000029681,Bcl7b,FBgn0026149,BCL7-like,Bilateria,ortholog_one2many,31.6832,41.5584,1
ENSMUSG00000027185,Nat10,FBgn0027330,l(1)G0020,Bilateria,ortholog_one2one,52.0508,52.877,1
ENSMUSG00000030876,Mettl9,FBgn0034925,CG5339,Bilateria,ortholog_one2one,32.0755,33.4426,1
ENSMUSG00000026229,Psmd1,FBgn0028692,Rpn2,Bilateria,ortholog_one2one,66.6317,61.7104,1
ENSMUSG00000002748,Baz1b,FBgn0033636,tou,Bilateria,ortholog_one2one,21.7039,10.2523,0
ENSMUSG00000026228,Htr2b,FBgn0087012,5-HT2A,Bilateria,ortholog_one2many,32.5678,16.7742,0
ENSMUSG00000049551,Fzd9,FBgn0027343,fz3,Bilateria,ortholog_many2many,26.1824,23.9938,0
ENSMUSG00000040013,Fkbp6,FBgn0003401,shu,Bilateria,ortholog_one2one,29.052,20.8791,0
ENSMUSG00000030842,Lamtor1,FBgn0036932,CG14184,Bilateria,ortholog_one2one,30.4348,27.2222,1
ENSMUSG00000000916,Nsun5,FBgn0259704,Nsun5,Bilateria,ortholog_one2one,32.2581,34.642,1
ENSMUSG00000053293,Pom121,FBgn0061200,Nup153,Bilateria,ortholog_one2many,14.0833,8.76102,0
ENSMUSG00000028420,Tmem38b,FBgn0030745,CG4239,Bilateria,ortholog_one2many,29.4521,31.1594,1
ENSMUSG00000039959,Hip1,FBgn0036309,Hip1,Bilateria,ortholog_one2many,30.7094,28.1139,1
ENSMUSG00000060206,Zfp462,FBgn0033252,CG12769,Bilateria,ortholog_one2many,2.96593,10.3787,0
ENSMUSG00000033790,Tubgcp5,FBgn0026433,Grip128,Bilateria,ortholog_one2one,17.6758,16.5751,0
ENSMUSG00000079445,B3gnt7,FBgn0000221,brn,Bilateria,ortholog_many2many,22.4181,27.3846,0
ENSMUSG00000048814,Lonrf2,FBgn0052369,CG32369,Bilateria,ortholog_one2many,28.7798,20.3565,0
ENSMUSG00000040697,Dnajc16,FBgn0287183,l(3)80Fg,Opisthokonta,ortholog_many2many,12.4352,12.3077,0
ENSMUSG00000040697,Dnajc16,FBgn0037718,P58IPK,Opisthokonta,ortholog_many2many,5.95855,9.23695,0
ENSMUSG00000040697,Dnajc16,FBgn0037051,CG10565,Opisthokonta,ortholog_many2many,8.41969,10.0619,0
ENSMUSG00000040697,Dnajc16,FBgn0004179,Csp,Opisthokonta,ortholog_many2many,5.95855,18.4739,0
ENSMUSG00000028914,Casp9,FBgn0026404,Dronc,Bilateria,ortholog_many2many,20.4846,20.6667,0
ENSMUSG00000028914,Casp9,FBgn0028381,Decay,Bilateria,ortholog_many2many,20.2643,29.8701,0
ENSMUSG00000016181,Utp25,FBgn0034933,CG3735,Bilateria,ortholog_one2one,31.6406,34.7143,1
ENSMUSG00000040659,Efhd2,FBgn0032731,Swip-1,Bilateria,ortholog_many2many,48.3333,53.4562,1
ENSMUSG00000040659,Efhd2,FBgn0038280,CG14861,Bilateria,ortholog_many2many,31.25,20.6044,0
ENSMUSG00000005514,Por,FBgn0015623,Cpr,Bilateria,ortholog_one2one,55.6047,55.5228,1
ENSMUSG00000037318,Traf3ip3,FBgn0040011,Slmap,Bilateria,ortholog_one2many,7.60234,4.34783,0
ENSMUSG00000046321,Hs3st2,FBgn0020251,sfl,Bilateria,ortholog_many2many,27.5204,9.6374,0
ENSMUSG00000052997,Uba2,FBgn0029113,Uba2,Bilateria,ortholog_one2one,50,45.5714,1
ENSMUSG00000039886,Tmem120a,FBgn0040384,CG32795,Bilateria,ortholog_one2many,45.7726,40.5685,1
ENSMUSG00000013465,Nelfb,FBgn0027553,NELF-B,Bilateria,ortholog_one2one,47.3851,50.3367,1
ENSMUSG00000019179,Mdh2,FBgn0262559,Mdh2,Bilateria,ortholog_one2many,57.6923,58.0357,1
ENSMUSG00000019179,Mdh2,FBgn0036328,CG10749,Bilateria,ortholog_one2many,47.3373,46.1095,1
ENSMUSG00000019179,Mdh2,FBgn0036327,CG10748,Bilateria,ortholog_one2many,44.0828,42.6934,1
ENSMUSG00000036752,Tubb4b,FBgn0284243,betaTub56D,Bilateria,ortholog_one2one,93.4831,91.2281,0
ENSMUSG00000027184,Caprin1,FBgn0042134,Capr,Bilateria,ortholog_one2many,26.5912,19.563,0
ENSMUSG00000018171,Vmp1,FBgn0052087,CG32087,Bilateria,ortholog_one2many,44.5813,44.4717,1
ENSMUSG00000018171,Vmp1,FBgn0052675,Tango5,Bilateria,ortholog_one2many,53.202,40.7547,1
ENSMUSG00000002635,Pdcd2l,FBgn0038055,trus,Bilateria,ortholog_one2one,30.2198,22.6804,0
ENSMUSG00000004951,Hspb1,FBgn0031037,CG14207,Bilateria,ortholog_many2many,24.8804,27.0833,0
ENSMUSG00000041161,Otud3,FBgn0031622,CG3251,Opisthokonta,ortholog_many2many,8.58586,6.86869,0
ENSMUSG00000041161,Otud3,FBgn0003023,otu,Opisthokonta,ortholog_many2many,9.59596,4.45486,0
ENSMUSG00000000216,Scnn1g,FBgn0034965,ppk29,Bilateria,ortholog_many2many,12.9771,20,0
ENSMUSG00000000216,Scnn1g,FBgn0085398,ppk9,Bilateria,ortholog_many2many,13.5878,14.8581,0
ENSMUSG00000000216,Scnn1g,FBgn0024319,Nach,Bilateria,ortholog_many2many,16.6412,19.7107,0
ENSMUSG00000000216,Scnn1g,FBgn0034489,ppk6,Bilateria,ortholog_many2many,13.4351,17.6707,0
ENSMUSG00000000216,Scnn1g,FBgn0051105,ppk22,Bilateria,ortholog_many2many,13.7405,16.0428,0
ENSMUSG00000000216,Scnn1g,FBgn0039839,ppk24,Bilateria,ortholog_many2many,14.1985,15.6303,0
ENSMUSG00000000216,Scnn1g,FBgn0065108,ppk16,Bilateria,ortholog_many2many,13.7405,16.9492,0
ENSMUSG00000000216,Scnn1g,FBgn0265001,ppk18,Bilateria,ortholog_many2many,14.0458,16.6365,0
ENSMUSG00000000216,Scnn1g,FBgn0065109,ppk11,Bilateria,ortholog_many2many,10.9924,13.9535,0
ENSMUSG00000000216,Scnn1g,FBgn0032602,ppk17,Bilateria,ortholog_many2many,12.9771,19.7216,0
ENSMUSG00000000216,Scnn1g,FBgn0034730,ppk12,Bilateria,ortholog_many2many,13.2824,15.29,0
ENSMUSG00000000216,Scnn1g,FBgn0053289,ppk5,Bilateria,ortholog_many2many,11.145,15.4008,0
ENSMUSG00000000216,Scnn1g,FBgn0030795,ppk28,Bilateria,ortholog_many2many,15.7252,16.9967,0
ENSMUSG00000000216,Scnn1g,FBgn0052792,ppk8,Bilateria,ortholog_many2many,13.8931,15.993,0
ENSMUSG00000052748,Swt1,FBgn0030892,CG7206,Bilateria,ortholog_one2one,8.15876,18.3168,0
ENSMUSG00000051391,Ywhag,FBgn0020238,14-3-3epsilon,Bilateria,ortholog_one2many,63.5628,59.9237,1
ENSMUSG00000072582,Ptrh2,FBgn0038107,CG17327,Bilateria,ortholog_one2many,32.0442,41.7266,1
